article_url,article_title,comment,sentiment,score,human_label
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,"私も40代ですが、今の40代ってエンタメやサブカル的には凄く恵まれていた世代だと思います。

テレビゲームはファミコンやゲームボーイから入り、リアルタイムに物凄い進化を感じてきた。
携帯電話もポケベルから始まり、PHSやガラケーからスマホまで、進化とともに年を重ねた。
パソコンについても同じ。

音楽で言えばJPOP全盛期が中高生だから、毎週新曲をチェックして、学校帰りにカラオケは定番だった。
プリクラも出てきたのは私たちの中高生の時代。

氷河期世代と重なるから悲惨な世代だと思われますが、私はとても楽しめた世代だと思っています。",positive,0.8972,neutral
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,慎ましく生きる中年独身男性の悲哀と清潔で端正な暮らしぶりが昭和と平成のおじさんのいいとこ取りなのでしょう　かなりの読書家であり、高学歴なことから自分だけの言葉をたくさん持っている知的な常識人であることの好感度を高めている　世を拗ねたくなるギリギリで踏みとどまってきた痩せ我慢も垣間見えるところが、上の世代からの支持につながってもいる　歳は下だが尊敬してる,positive,0.8649,neutral
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,">>豊かさとは持っているものの多さではない。無駄に使った時間の多さです。

これは本当に共感。

最近ニュースで「12億円の特殊詐欺をあった80代の老人」という事件を扱っていた。当然詐欺犯が100％悪いのだが、80代でそんなに持っていてどうするんだ？と思った。

もちろん子供や大切な人のために使ったり残したりするお金は必要だが、本来お金は自分の人生を豊かにするためのツールだ。
自分が楽しいと思えば、犯罪などでない限り、他人にどう思われるかなど気にせず、楽しむために使えばよいのだ。
逆に、その楽しさを共有できない人、自分の楽しさを無駄だと笑うような人とは付き合う必要がない。

ただ逆に言えば「無駄に時間を使う」ためにもお金が必要なので、「貧困層」の皆さんは「人生お金じゃない！無駄に時間を使うことが大切だ！」なんて勘違いせず、精進しましょうね。",neutral,0.483,positive
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,長年苦労しておじさんとされる年齢になったタイミングでチャンスを掴んだ今の銀次さんだから成立するCM。売れ切って大金を手にしたタイミングで出ていたら、あれ程の感動は生まれなかったでしょう。M−1獲りたての頃の錦鯉長谷川さんがやってても成立してたかもしれない。,positive,0.6723,positive
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,"銀次さんを知ったのは昨年のM-1でしたが、漫才でのキャラはもちろん、やはり空気感が独特でインパクトある方だなぁと。

俳優業なんかも似合いそうな雰囲気ありますよね。",positive,0.9302,positive
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,"46歳です。俺たちの子供の頃の科学雑誌には「21世紀の生活」みたいなページがあって、ロボットが農業や工場で働いてて、人間は働かずコーヒーを飲みながらそれを見ながらのんびりしたり、空飛ぶ車で楽しそうにドライブしたりしてるイラストがあった。子供心にそんな未来を夢見ていた。
全然違うじゃんかよ。",neutral,0.718,negative
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,"銀次さん一気にブレイクしたね
先日の千鳥の番組で周囲の芸人はチャーハン作る仕事を辞めさせたがっているのに対して、本人は辞める気がないのが面白かった",positive,0.9768,positive
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,銀次さんがM1はじめR1そして天下のマクドナルドのCMとどんどんフューチャーされていけばいくほど、相方さんとのコンビ格差は広がる。一方だけが売れていくことの多い芸人の世界ではあるが、銀次さんが売れてある程度のお金を手にし始めると、本当の貧困が相方の方に徐々になっていく構図は皮肉な話。,neutral,0.7969,neutral
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,"キムタクがマックや吉牛食っても普段は高級焼肉とか食ってるクセにとかちらつくけど、この人ならリアルさがあって良いと思います。
大企業とか入って20代後半ぐらいで結婚して家族持っている人にはわからない吟侍がこのCMにはありますね。喋り方が落語調なのも良いですね。",positive,0.8871,positive
https://news.yahoo.co.jp/articles/0f5b7a84f5762502ad946103c4e24bbb9e611bdb,「貧困層に属する」「40歳独身」芸人のCMに“おじさん”が感動するワケ　「ダブルチーズバーガー」の青春…ドンデコルテの渡辺銀次　4月8日にマクドナルドの公式Xアカウントで公開されたダブルチーズバーガーのウェブCM動画が大きな反響を呼んでいる。出演してい…デイリー新潮エンタメ総合4/16(木) 11:00,"銀次さん神聖化されすぎて大丈夫かなと思ってしまう。
きっちりしているところもあるだろうし、ギターやけん玉もできるのは本人が練習を積んだから。
でも芸人だから。
適当にやってきたところもあるだろうし、叩けばホコリも出るかもしれないからって見るようにしてます。
そうでないとゴシップ出たらめちゃくちゃ叩かれそう。",neutral,0.7488,neutral
